SoilTypeWRB,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,BulkDensity,AverageAridityIndex,Method,MeanTemperatureofWarmestQuarter
0.04605050572103149,0.06203310703406787,0.06370638991814515,-0.17351525276375945,0.021507889950113383,0.16189715511873337,0.15124919880276777,0.009880386413421106,0.013633929278460756,-0.016333653953671146
0.016859824966468383,0.06132787511510334,0.06378983012042776,-0.1715663474753492,0.011080790505456559,0.16138261698104164,0.1447301152911842,0.009880386413421106,-0.008136705156850624,-0.01658278047794992
-0.04133546822576203,0.06132787511510334,0.043981621773935754,-0.17130509115698453,0.007183216167035702,0.15881706704459467,0.017587742890106017,0.004164022240247118,-0.01604362498446602,-0.02808632759758179
0.05233343864088395,0.03955539709808125,-0.03360924943190773,0.24377242215747397,0.055549762706498876,-0.05194803428666433,0.03695870377898974,-0.0191233534336173,0.0009415456862355586,-0.012816765631980467
-0.007400482768108383,0.04910208771211819,-0.023491053332212852,0.23836773520224583,0.043004773267594235,-0.050464043790533,0.049271063169403724,-0.0191233534336173,-0.031703584286322896,-0.015645351126579228
-0.007400482768108383,0.05129227843624823,-0.025467234815200017,0.23836773520224583,0.03857629051974823,-0.05053145821183608,0.04647574575578051,-0.0191233534336173,-0.017134352632297185,-0.015645351126579228
-0.007400482768108383,0.05129227843624823,-0.025467234815200017,0.23836773520224583,0.03857629051974823,-0.05053145821183608,0.04647574575578051,-0.0191233534336173,-0.017134352632297185,-0.015645351126579228
-0.007400482768108383,0.05129227843624823,-0.025467234815200017,0.23836773520224583,0.03857629051974823,-0.05053145821183608,0.04647574575578051,-0.0191233534336173,-0.017134352632297185,-0.015645351126579228
-0.007400482768108383,0.05129227843624823,-0.025467234815200017,0.23836773520224583,0.03857629051974823,-0.05053145821183608,0.04647574575578051,-0.0191233534336173,-0.017134352632297185,-0.015645351126579228
-0.007400482768108383,0.04910208771211819,-0.023909229590954588,0.23882912149333543,0.043004773267594235,-0.05088233710735088,0.04051513496037381,-0.01663674366911328,-0.036597816053480496,-0.015645351126579228
-0.025653904957321807,0.04910208771211819,-0.023964672081267922,0.2382839013731907,0.044849767947023916,-0.05088233710735088,0.03889538779181011,-0.01663674366911328,-0.03694627794477839,-0.013866043852091014
-0.025653904957321807,0.04910208771211819,-0.023964672081267922,0.2382839013731907,0.044849767947023916,-0.05088233710735088,0.03889538779181011,-0.01663674366911328,-0.03694627794477839,-0.013866043852091014
-0.025653904957321807,0.04910208771211819,-0.02260165168381679,0.24032821948686203,0.044849767947023916,-0.05088233710735088,0.043552413313752605,-0.01663674366911328,-0.024828151577667185,-0.013866043852091014
0.04017727061732977,0.12071910910736955,0.12142055599942903,0.1155746971297211,0.13116227166427738,-0.15519014892783187,-0.0251041462159643,0.12427797872053176,0.021986716356688165,0.006327427678043745
-0.020132595827741757,0.11830466439583953,0.11423613698519174,0.20283313054758376,0.12321648518408927,-0.13435868331175746,0.03419396411562236,0.12371325194503754,0.014301799658160023,0.00842007421650468
0.042311402501147274,0.10014213997213268,-0.08630832827897668,-0.141938931301064,-0.07649141055275349,-0.2868813447101557,0.04662950252952318,-0.057876946539877815,-0.020795641554068173,-0.014980017899150738
-0.016579496611402345,0.09247193515653471,-0.08419393855885074,-0.13648255181879881,-0.056481635590568166,-0.2858211399004223,0.03639776409704887,-0.05762052041743216,-0.01680191288352646,-0.010710972622269051
-0.07981007079186125,0.09457084140000996,-0.08597432495981855,-0.13829995952968588,-0.06747822875122396,-0.2879718555830702,0.03251528860750474,-0.05220985021008997,-0.0085141254168187,-0.010710972622269051
-0.08273271895228981,0.09457084140000996,-0.08597432495981855,-0.14399704238332425,-0.08970536632725866,-0.2933489345050997,0.05794438372208757,-0.05220985021008997,0.0027236398260204017,-0.010710972622269051
-0.08419011248441836,0.09052782528455419,-0.08476929746347946,-0.16110977983074953,-0.086541827627448,-0.30081250569677254,-0.031074950101798192,-0.058056440351318746,0.00236975180539661,-0.009659563960186218
-0.05693825891823671,0.10019122136705427,-0.08151038445279749,-0.13940636155125471,0.05429585698078228,-0.295605035775915,0.034006283655370034,-0.05220985021008997,-0.031175324423283635,-0.0032572819106748505
-0.059190880958569086,0.0961482052515985,-0.08030535695645839,-0.13368291765166193,0.06310491405861883,-0.3062937624197864,-0.06897855768530932,-0.058056440351318746,-0.03128347731108341,-0.0022058732485920165
0.04982360115236768,0.06991334577374102,0.005184256012878829,-0.035184707400011575,0.06394793916261074,0.32753556360999697,0.05486110606887721,0.13847364342616764,0.013312913971252102,0.004253465001003593
-0.04333147779478977,0.058268263875254266,-0.017327273953467698,-0.04314800969101382,-0.21128222073657998,0.22794547178336536,-0.01408288450143408,0.09672763565162565,0.14726191392917184,0.0003024152392960423
-0.04055861637453218,0.06043591914342176,-0.016832372499364992,-0.041530288221224315,-0.12729870948248018,0.24800882748713013,0.009059412421517317,0.11429967205672603,0.13368846003660453,-0.0025672473934801945
-0.041139128878225524,0.07105408022127473,-0.010834391157895792,-0.0405138116091924,0.06990819591694653,0.3234949564588742,0.024666554539727787,0.13847364342616764,0.013449119857972704,0.0029452058585963865
-0.038687712673022116,0.056121153915300974,-0.01558585623241723,-0.042020616493615735,-0.21399883509042814,0.2288717651595217,-0.02424464554253671,0.10510385950411175,0.015403147721292225,0.0029452058585963865
-0.04229677120619938,0.06529145513725178,-0.014480263799415697,-0.0385573012000225,-0.1345705666491537,0.24893512086328648,0.022358126801603397,0.1182712727828882,0.012487803712049208,7.554322582014967e-05
-0.041139128878225524,0.07105408022127473,-0.010834391157895792,-0.0405138116091924,0.06990819591694653,0.3234949564588742,0.024666554539727787,0.13847364342616764,0.013449119857972704,0.0029452058585963865
