SoilTypeWRB,Method,PrecipitationofColdestQuarter,AverageAridityIndex,BulkDensity,AnnualPrecipitation,MeanTemperatureofDriestQuarter,PrecipitationofDriestQuarter,Longitude,SoilOrganicCarbon,MeanDiurnalRange,SoilTextureUSDA,MeanTemperatureofWarmestQuarter
0.10471130491665455,0.07268101194793929,0.011341167919242319,0.08817953009754256,0.19337598753125035,0.004814284935053736,-0.078849050892873,-0.03745620312977243,0.027949009161430186,-0.02934909094565006,0.0689055802624416,-0.018688841704221602,-0.01315248400899348
0.026373336090585973,0.05063840812349012,0.010772236531478513,0.08610238772741441,0.17971856973764266,0.007588671445476879,-0.07740067376256217,-0.03745620312977243,0.02493766585761978,-0.010476913269208599,0.07371843333300529,-0.0018773464133615544,-0.013759975095123044
-0.06391756315737666,-0.005203918858674011,0.012231439986415056,0.0735504842042901,0.05308085458479266,-0.012573889669009256,-0.08081289699187597,-0.03846250511530141,0.026058275195680543,-0.01898004969046267,0.05796541574107758,-0.0020047765695631495,-0.020797260324113637
0.10656037408548648,0.05042862058739596,-0.03917681825199993,0.05272221016133794,0.01972631183871088,0.03219692237197138,0.17006169349991293,-0.028644256539313052,0.043029779729501914,-0.010280393098019437,-0.04734407423135214,-0.022074872319722993,0.03940236772577753
-0.0678361542600351,-0.02965203999686588,-0.038361425063649875,0.03728894791958933,0.06035834964558555,0.026163316736172823,0.19734710878168818,-0.028867935856818943,0.02570049835443447,-0.004954213255866098,-0.032218481974522574,0.0969365154142907,0.026442388491751
-0.04507663049101306,-0.041006757755220884,-0.037739816572003274,0.035066065517343814,0.03081676774052864,0.022916339008215658,0.20880302911217202,-0.029120249179771317,0.017845873231151412,-0.021920339163781923,-0.029906602819180905,0.10078845900980775,0.02255123269468279
-0.045317018437724794,-0.040961999107917334,-0.03815760232536336,0.035066065517343814,0.017917925735513086,0.022916339008215658,0.20396037900214975,-0.029120249179771317,0.02101771862657983,-0.021870173770313805,-0.03258888218322442,0.10046955096590707,0.02255123269468279
-0.06821287362897048,-0.032468285716905895,-0.03794363931028979,0.035066065517343814,0.029887110779736912,0.02433889905438524,0.20640162157592906,-0.029046091590402983,0.017845873231151412,-0.004567350138078501,-0.029182938729435694,0.10148851028380591,0.02210903671593552
-0.04453635715742512,-0.040909397046741895,-0.037739816572003274,0.035066065517343814,0.026448397313388623,0.022916339008215658,0.21181408043549607,-0.029120249179771317,0.017845873231151412,-0.021879831585012756,-0.029906602819180905,0.10146763649278762,0.02255123269468279
-0.06821287362897048,-0.032468285716905895,-0.03794363931028979,0.035066065517343814,0.025668127153380595,0.02433889905438524,0.21181408043549607,-0.029046091590402983,0.017845873231151412,-0.005037161281543936,-0.029906602819180905,0.10148851028380591,0.02210903671593552
-0.056103748345598906,-0.029546027268730204,-0.03609141672010573,0.035066065517343814,0.030405965123815742,0.025157378781748244,0.20640162157592906,-0.02933606788003131,0.024552639261385872,-0.002266117097371094,-0.027574363526658523,-0.017362851825090835,0.031357174716483624
-0.062086075613054445,-0.027055138356071224,-0.03293081525274517,0.03174108223212822,0.052608832045798845,0.023961240182804086,0.18860691229447138,-0.02933606788003131,0.02377966530509564,-0.0012192688344454302,-0.025357074535758205,-0.015898346512426807,0.03177718773811493
0.038569024900129825,0.02931311022619482,-0.03317034232920959,0.0338309801539438,0.0791518725250286,0.026366506208198193,0.19008900864548373,-0.028822412272897092,0.02536063516317837,0.011270219174244646,-0.025357074535758205,-0.015383701450430701,0.03331839002715457
0.09252671119534611,0.09411183525504781,0.04733407006754496,0.1758243625377187,-0.098785481202551,0.04509125974856851,0.21237461265893953,-0.044834296541479704,0.11224900282390048,0.11239741888231909,-0.1079240605565119,-0.011404332044616805,-0.020401733965117026
-0.016684478252314887,0.048338015833555056,0.04652359121519544,0.18059534897200352,-0.04497416570877529,0.058634610082704625,0.21253302931359322,-0.04440077625876576,0.1031238210773876,0.09369296179645123,-0.10323511461193614,-0.009444726563141567,-0.005901551702488144
0.10794338196218317,0.024363155237676654,-0.04870890109007854,-0.1432265867931982,0.004401688178614308,-0.10404079587814834,-0.1550140128621411,-0.008833502877715706,0.10239679308347584,0.004458317041306957,-0.0814563123974539,-0.03915111613532567,-0.03256682634313588
-0.06905741359688698,0.058161696380079245,-0.0423042074881608,-0.1242126965533568,0.03270003732908572,-0.08843326827005833,-0.15315675020868655,-0.0052382365551540055,0.10182650863291123,-0.04345415874653324,-0.07515447800851677,-0.004205126259576754,-0.02581845314922137
-0.06154226866022543,0.06401210144591413,-0.04843815727210201,-0.1243206928830488,0.027088760103763758,-0.08849141393843574,-0.1564385301377822,-0.005407467499297005,0.10096405122199247,-0.04734955830525216,-0.08132152817670789,-0.0361573553171921,-0.02475200996975621
-0.06683594302141727,0.05064666337135438,-0.04442454223786195,-0.14932656309835887,-0.04545616921272336,-0.09260344771012026,-0.1356047153040966,-0.006382638120586468,0.10069007773612894,-0.00287687354593516,-0.08667225782886925,-0.037748555685798234,-0.023183961149693427
-0.06750733406135659,0.05592180733514798,-0.04360200083514816,-0.14795956609446764,-0.08197272415344693,-0.09346700238477479,-0.1356047153040966,-0.006382638120586468,0.0982515466901382,-0.0008814347924842158,-0.08657115579158368,-0.03889215834865808,-0.013308169886838066
-0.07309375041796087,0.06163257502913417,-0.05119307386663625,-0.14673884330957218,-0.0298027339419826,-0.07908407122227669,-0.1723471366294708,-0.007282873437245185,0.09461788367470679,0.006405964211435477,-0.12209809672960802,0.1322339326827453,-0.00836531439253467
-0.05492078753225857,0.06307649130692572,-0.047305432362793234,-0.1456944981414618,-0.055177189351101816,-0.08059597925500944,-0.1723471366294708,-0.005441307135843693,0.10502856287370073,0.025609652217053934,-0.12109107096404874,-0.021287418480031593,-0.008885439973453107
0.12773446079770587,0.08513990203229534,0.005524987317106552,0.29617431814519046,0.08427232415523576,-0.04146346441926336,-0.06424775292916708,-0.0277054295773797,0.05783753243458593,0.0403746376800417,0.19753296148398136,-0.04532039549364097,-0.0010222857221826517
-0.007588166200104206,0.02386861829229654,0.01443863522239735,0.24657812987346636,0.020464431387628646,-0.04137300846716416,-0.0580879365881472,-0.02762600944196167,0.04928166019842565,-0.14459615978249654,0.09737434987601894,-0.024773001454382115,0.0004712358585933102
-0.003340395102893817,0.01591143820282038,0.026922096226728087,0.24567359992125476,0.044688261006109314,-0.030492618345634204,-0.05751510761141007,-0.02606387994100254,0.047234593620280034,-0.12346335206308724,0.09907737012791243,-0.021902261973983785,0.001033949893704416
-0.008245379535868423,0.01925371299753843,0.015052547324141451,0.29781241091360633,0.043207991412084215,-0.037830232878284104,-0.06610777958757579,-0.027429666109106264,0.05899727483790825,0.036478514568073696,0.19509034204233275,-0.020727599787817175,0.0004712358585933102
-0.005041160018711745,0.015374336870462465,0.014750176342061877,0.2475766611152074,0.020464431387628646,-0.03894355085376812,-0.0580879365881472,-0.027429666109106264,0.05194448911906443,-0.14316660374449425,0.09849489298158064,-0.013203003952901651,0.0004712358585933102
-0.04394270211384281,0.020488846383846984,0.027797063278398294,0.24567359992125476,0.043907990846101294,-0.030542152971841693,-0.05751510761141007,-0.025890609982761468,0.047234593620280034,-0.1270460393550886,0.09907737012791243,-0.021489217911158966,-0.0019399569319425015
-0.04884768654681742,0.023831121178565024,0.015927514375811656,0.29781241091360633,0.04242772125207618,-0.03787976750449158,-0.06610777958757579,-0.02725639615086519,0.05899727483790825,0.0328958272760723,0.19509034204233275,-0.020314555724992352,-0.0025026709670536076
-0.0036243042922444175,0.015374336870462465,0.014621063430138576,0.2475766611152074,0.020846602409665283,-0.03826487850600063,-0.05788434798419697,-0.027429666109106264,0.05194448911906443,-0.14678965110133,0.09849489298158064,-0.012132131384364338,0.0004712358585933102
-0.04363946492749823,0.011606300653950458,0.027667950366474993,0.24567359992125476,0.04644150287331692,-0.030532960218954415,-0.05648009010680978,-0.025890609982761468,0.048190773535098215,-0.12395711595774736,0.10019791323347413,-0.006900551878928134,-0.0019399569319425015
0.11562331921401324,-0.055528114944662324,-0.06090051829603469,-0.1222454972867962,0.013437755306246585,0.03341763092839418,-0.16796494785706756,-0.028629454371869634,0.05118145284144954,-0.08035339123353147,-0.13284322707009985,-0.03164235068762539,-0.03391144709970572
-0.10642186653940616,-0.08043009127425045,-0.055151943733477114,-0.12891622209359366,-0.06267816951918079,0.025833346358919828,-0.17123042887158624,-0.027934486725280566,0.0296271347061371,-0.1078466530738108,-0.1539311094894945,-0.058972774153621094,-0.02306158395562725
-0.043126074877537585,-0.038927281868981506,0.034727631900916184,-0.16000277502902208,0.003853875084640779,0.04737219850158352,-0.13835051827546624,0.01036223016573535,0.05748189334153356,0.12941415462968903,0.2066242243684795,-0.010997033442079,0.07984011379066742
-0.059596966340502475,-0.041078857017355704,0.029231138653994248,-0.1447156207680701,-0.10534364001180253,0.04069497078918265,-0.12999443573700742,0.011003960302347604,0.056706554916070635,0.1021728282443734,0.21386348976990566,0.13635524743397634,0.07545742273155437
0.1208382939492937,-0.03923083447038588,-0.009623101235627908,-0.10911599625716938,0.10909945274910761,0.0034273148497556962,-0.16641153174506568,-0.02511013584185057,0.030409301984697164,0.07557347313563278,-0.11089929520174147,-0.03206301114439879,0.03304164499465518
-0.08229767205599148,-0.07043627604322479,-0.0175359867185438,-0.11031174901156131,-0.12414574992215248,0.04500318902528781,-0.1491746261168608,-0.023247124266216907,0.03442643002461441,-0.06512719699439654,-0.12336782568874297,-0.03850598595102381,0.058431231223220255
-0.06563002323415253,-0.06159626698617937,-0.004488252516422337,-0.09098489677201058,-0.13325849376053905,0.012328892705684507,-0.13690319657200145,-0.025159303470935698,0.036003531774315096,0.06943833342304682,-0.1338360211597653,-0.04211215795104984,0.053072742697008915
-0.060046640103481694,-0.07523836643200225,-0.0175359867185438,-0.10935527734572142,-0.12743825207168763,0.04587118534623687,-0.1470135011636058,-0.023247124266216907,0.03308537025146263,-0.06884090910863545,-0.12345919028392033,-0.03713463367664275,0.057233413960827005
-0.06845074607407355,-0.07374070224866225,-0.0034347498682109423,-0.11574958707217346,0.08295633949030888,-0.006266011979783645,-0.16541354591591856,-0.024371297600759713,0.011651147298363296,0.07144781145613005,-0.11305161206603896,-0.03343861562012532,0.04213963824365619
-0.0641249832012617,-0.07407334510824587,-0.0175359867185438,-0.10976330230043585,-0.12403584958378731,0.04491311905276693,-0.14845962193507564,-0.02315064202099328,0.03308537025146263,-0.06458272178666308,-0.12163648996060243,-0.037150063997092767,0.057233413960827005
-0.06619291096702243,-0.07474558407329637,0.0009857124683522681,-0.09132163151033443,-0.13521866820196987,0.01238703837406192,-0.13743701079810916,-0.024898283266909293,0.03184758870363988,0.06754605261579018,-0.13185928515236459,-0.04407416809538049,0.05063710391510978
-0.09040173840059651,-0.09457251842342071,-0.0175359867185438,-0.11058099478274003,-0.12982688026739284,0.04553859652998627,-0.1475473153897135,-0.02260412941530478,0.03478481900824722,-0.06774804961919753,-0.12163648996060243,-0.03822704448137871,0.05599559244132112
-0.08499091600732042,0.031456774301709185,-0.025562626517378954,-0.11799153460321765,0.17420316264832922,0.02074447040941178,-0.15784114205819263,-0.004568446463046154,0.00791639685779171,0.07640054955667519,-0.1167208277513618,-0.03787959266668213,-0.0017971408002887294
-0.08331721451781339,0.05163245863062993,-0.04240411194395371,-0.11130865825458512,-0.1250229036165138,0.08735147765614769,-0.14869734611883761,-0.005587105996047436,0.026512934166911042,-0.06821801990976437,-0.13348402664097456,-0.04311936948047142,-0.00904670845971542
-0.0857507344319647,0.05004399669459784,-0.03207655953080008,-0.12301352687376735,-0.06408070883469692,0.07551887586006836,-0.15819677068182098,-0.005587105996047436,0.026008543543445485,-0.07109923832808684,-0.14306818444759248,-0.043704130351438594,-0.004724581580511599
-0.05646730855377356,0.05164177044082613,-0.048740072423443796,-0.11049096577228094,-0.1216092840320016,0.08735147765614769,-0.14869734611883761,-0.005587105996047436,0.01927437667466076,-0.05300155290632809,-0.13348402664097456,-0.04142741691587867,-0.006227973806741345
-0.05947127762457538,0.031456774301709185,-0.025562626517378954,-0.11717384212091347,0.17420316264832922,0.02074447040941178,-0.15784114205819263,-0.004568446463046154,8.150028719445687e-05,0.07640054955667519,-0.1167208277513618,-0.03646618982742983,-0.0017971408002887294
-0.05779757613506825,0.048176739121641166,-0.04240411194395371,-0.11049096577228094,-0.1252200167298047,0.08735147765614769,-0.14869734611883761,-0.005587105996047436,0.018173646972848213,-0.06821801990976437,-0.13364893027443317,-0.04170596664121912,-0.004724581580511599
-0.0857507344319647,0.05004399669459784,-0.03207655953080008,-0.12301352687376735,-0.06408070883469692,0.07551887586006836,-0.15819677068182098,-0.005587105996047436,0.026008543543445485,-0.07109923832808684,-0.14306818444759248,-0.043704130351438594,-0.004724581580511599
-0.0813146090752767,0.048186050931837365,-0.04876017122440826,-0.11130865825458512,-0.1218063971452925,0.08735147765614769,-0.14869734611883761,-0.005756179279768561,0.026604882621792475,-0.052265103398336746,-0.13364893027443317,-0.035341296734323874,-0.0019058469275375178
-0.08362160137840617,0.04573324643900748,0.016876850138378637,-0.09306296411357233,-0.12851117620137834,0.04463592717903661,-0.12944926007862387,-0.006466782668978611,0.0327447230472098,0.04864967305705032,-0.13177791622987964,-0.03668239520582295,0.04836434876708325
-0.08159272637102954,0.04889285475823877,-0.0020191991091521705,-0.10976371948384676,-0.1224563522838613,0.08835265304974296,-0.14408856306800033,-0.005328886480911939,0.03274380545530546,-0.05522561694320621,-0.12681630919685705,-0.03822704448137871,0.055736175320004654
-0.0876004044688552,0.04088732895374461,0.010152720775514039,-0.10971959394816372,-0.12834311471693508,0.07647915268074224,-0.14543796932964484,-0.006502235276128859,0.03274380545530546,-0.08990132183998889,-0.13116292097905458,-0.04050163118815518,0.05074618477183427
-0.05591622135438297,0.05031090423791579,-0.006417382556069442,-0.14069547476878755,-0.11013452647853754,0.07644480272088135,-0.17332367089509382,-0.007877893055379111,0.039035446859144195,0.0181735383864362,-0.15544961157376966,0.14704059900013586,0.0557087792784405
-0.08362160137840617,0.04573324643900748,0.016876850138378637,-0.09306296411357233,-0.12851117620137834,0.04463592717903661,-0.12944926007862387,-0.006466782668978611,0.0327447230472098,0.04864967305705032,-0.13177791622987964,-0.03668239520582295,0.04836434876708325
-0.058118960223536374,0.04291933214730708,-0.0020191991091521705,-0.10894602700154259,-0.12326336386922243,0.08835265304974296,-0.14408856306800033,-0.005328886480911939,0.024908908884708193,-0.05587403570010789,-0.12681630919685705,-0.0377168760745218,0.055736175320004654
-0.0876004044688552,0.04088732895374461,0.010152720775514039,-0.10971959394816372,-0.12834311471693508,0.07647915268074224,-0.14543796932964484,-0.006502235276128859,0.03274380545530546,-0.08990132183998889,-0.13116292097905458,-0.04050163118815518,0.05074618477183427
-0.08100931842498789,0.04808392832232253,-0.01479757646826951,-0.14069547476878755,-0.11352383442738286,0.07707912366779339,-0.17332367089509382,-0.007635730739676376,0.04523727914767246,0.032527641237752584,-0.15669529083257977,-0.02484234756118831,0.05506239026526146
0.12959628574017065,-0.031978656579005456,0.01975162164098254,0.252335214871085,0.13720098104331616,-0.01951432973560513,-0.08412541267293104,-0.003412714070583355,0.07436697543704462,-0.011585374851099853,-0.114388388757298,-0.04756086103105665,-0.014416347671730338
0.020780627734091898,-0.03512992140234688,0.017370956684072885,0.25247554945961476,0.13523535502278955,-0.01821660323143285,-0.08505913474411873,-0.003412714070583355,0.0681356816895553,-0.01441918982603879,-0.11467938285381736,-0.047079765790911256,-0.011688384959513218
-0.04325366653763775,-0.034431877662478225,0.02110628514928489,0.24176870588376212,0.022510950340302094,-0.024320368599514718,-0.09691872469873626,-0.004149333822410524,0.07072519778758671,-0.025119664094190947,-0.13048826660667734,-0.03875282230100464,-0.011494615675941393
-0.08173039152890359,0.05699399747042228,-0.05044248648314799,-0.0474500782689315,0.1768492004732133,-0.06292215657766088,0.15532484959279771,-0.017030647560549454,0.01744770822308558,0.09024867106258602,0.03431751706708778,-0.036484171145512265,-0.01602879796765793
-0.08103170693161649,0.041455809387563616,-0.07953704054113325,-0.05885353134589647,0.15525611813770585,-0.14729469566379053,0.17213573864411996,-0.023485473825454878,0.011188047933918713,-0.15807135771093586,0.02861344820702108,-0.05083958167025211,-0.02304856369289476
-0.0175878681758836,-0.04720198115573432,-0.08327448034768464,-0.05739376216780249,0.17129539741176408,-0.12424089745621934,0.18203761379262715,-0.015487180781027562,0.0156786450671648,-0.11346722819886958,0.026909011728596922,-0.054174405205308626,-0.018661669806804407
0.0018701518434659666,-0.007016006809961294,-0.049142856839697824,-0.046454997090661844,0.2081213067912347,-0.08649091249678895,0.1579241130579408,-0.008959766188262521,0.013646365117878447,0.10457693629301511,0.02685956331598151,-0.040172290587081785,-0.011208454877407698
-0.029107748882937025,-0.043662175076654985,-0.08327448034768464,-0.06445133252280115,0.026895399716111983,-0.1707232915778027,0.18075967844086682,-0.012680120970047738,0.026192733499758335,-0.17356527930526128,0.014772205873471583,-0.05775229431782416,-0.03338214773418499
0.03327709265080609,-0.02281462260934958,-0.08008150903121351,-0.06644759959127389,0.031194490901776083,-0.2024573372003181,0.18009679752682006,-0.015438016598186888,0.01779875717224632,-0.16507071748124896,0.014455963055953695,-0.05550408787550424,-0.02637126894994666
0.09559910889625982,-0.007123082143861157,-0.04812243857083172,-0.042890595361336846,0.2197351021598541,-0.08550970465217089,0.1583145735170787,-0.008959766188262521,0.013646365117878447,0.09928427117105593,0.0337382478017889,-0.039375990525558034,-0.011208454877407698
0.04224014452788593,-0.051950342353250197,-0.08421164780290112,-0.057862426491686346,0.18418941941918673,-0.15084328136166053,0.17571052408472695,-0.015487180781027562,0.013013381636364181,-0.16699807523722912,0.029085116019220585,-0.052943763484330573,-0.018661669806804407
0.08834858490510143,-0.011623569171602323,-0.07981414800328625,-0.054545185368186415,0.18960178286868684,-0.1515384819110374,0.18137473287858039,-0.01628897469070331,0.013013381636364181,-0.10993539753573063,0.027993645955058558,-0.05267425820583064,-0.018524601192701412
0.0960932891280406,-0.0058552554299920075,-0.04812243857083172,-0.042890595361336846,0.22032272877778222,-0.08550970465217089,0.1583145735170787,-0.008959766188262521,0.014141829924928299,0.09586135228053738,0.0337382478017889,-0.039306099240079016,-0.010700525642996114
0.08393639795212134,-0.05211935490973195,-0.0829846218770441,-0.061048268921871374,0.042959144020425354,-0.17008064521962224,0.18115013890000473,-0.014771708201804236,0.018030939079323464,-0.1678080405569266,0.023748796986235266,-0.054697506749047026,-0.0282605236652979
0.10162279033810738,-0.026072180741339816,-0.05307134167855666,-0.04217477043162792,0.21638485637650878,-0.06024270920662378,0.15936791489026336,-0.007125902832147478,0.018673746242105,0.09739785131345004,0.03949176507447099,-0.03837658576176342,-0.011877838494332382
0.09204069617477616,-0.033309977542548025,-0.0829846218770441,-0.054136686633966126,0.18954119029826752,-0.15050471987522293,0.17571052408472695,-0.013395593549271065,0.018187343225425628,-0.16761070595721317,0.03347390063552992,-0.053766807637809125,-0.020103955549498686
0.100086091111514,-0.025048153822795554,-0.05307134167855666,-0.04210490791516884,0.21485568155211796,-0.06024270920662378,0.15936791489026336,-0.006906549859638511,0.018950959157080872,0.1012568963341033,0.039177969495596626,-0.03900413073235196,-0.013320124237026661
0.04831694499539933,0.021914239834537923,-0.08232825133350925,-0.057701088363291124,0.1924786072574683,-0.14601194155088837,0.17571052408472695,-0.013353367435475242,0.020163811973750886,-0.16112092242988615,0.028771320440346217,-0.05488437686324512,-0.020103955549498686
