Method,AverageAridityIndex,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,SoilTypeWRB,MeanTemperatureofWarmestQuarter
0.03770998867358131,0.03616197410117242,0.2650924758123054,0.008982578141562234,0.02984501665648538,-0.10827441188148988,-0.009391285167444167,0.12360226422583566,0.06786424480981645,-0.027363037124914794
0.04645617943757515,0.03796290243371006,0.24689455178436356,-0.0039044128294215743,0.025221125786382963,-0.09852314336270099,0.0009242053280238518,0.12039606197078317,-0.007913174073749465,-0.027678372115436903
-0.0009836173802696803,0.006511060858556534,0.04549693455761518,-0.004109201323670706,0.009798729707287008,-0.09871794554864609,0.010072897982072377,0.11816548084984467,-0.07405449018500294,-0.04718133726207847
0.04689356518060259,-0.012472738828534505,0.08941550739356142,0.0885580958503232,0.015645941880779574,0.22644716621607583,-0.00531037560085925,-0.0832730873092479,0.08836059027244662,0.044283103702839825
0.007832342464752251,-0.01393236757436029,0.07521554887930994,0.07045748634358937,0.013119362157430859,0.2110333608196524,-0.0027929854600929234,-0.07399713502229065,-0.07294671425491457,0.03829391446667573
-0.021602030536657903,-0.00724898954213653,0.012008002755399818,0.05584445640510182,0.010905835156785011,0.22091749894839308,-0.01889887644076846,-0.07747984405935676,-0.006861462100374763,0.03482408254681373
-0.021574828345994147,-0.00671747491907226,0.011555163248781525,0.057236465833676066,0.011106898703448886,0.22091749894839308,-0.018775097088247532,-0.07726377383378608,-0.00881794541595723,0.03474176600195672
0.006533666642413317,-0.011171536368158663,0.02668551844183919,0.05619132571761507,0.010664226272021725,0.226024119989809,0.0033250872636898313,-0.07190141336133557,-0.07712079400146123,0.03482408254681373
-0.020182339733926694,-0.008870826701650743,0.0022355673301546657,0.05551879428694877,0.010320347963689469,0.2236498154501938,-0.02056212176220007,-0.07790088579950849,-0.005059644930748203,0.03482408254681373
0.0081570224363352,-0.011171536368158663,0.0006725522253570168,0.05619132571761507,0.010664226272021725,0.2132158074488826,0.0033250872636898313,-0.07790088579950849,-0.0749779267819047,0.03482408254681373
0.013843053763059611,-0.011171536368158663,0.02826910549301777,0.05619132571761507,0.010664226272021725,0.2240473957809033,0.0033250872636898313,-0.07190141336133557,-0.06613586659091321,0.035427381783617325
0.0137096364707436,-0.011171536368158663,0.043834123303106154,0.05754712807282793,0.010664226272021725,0.2223778436726461,0.0029353153579247037,-0.0669272615725611,-0.07456547205756649,0.03914093131890004
0.0654604016174667,-0.006983889167585954,0.06155130200383067,0.06749239935085156,0.013430883096481903,0.23302936312035985,0.007308115807447858,-0.06581065375392743,0.017541117820310093,0.043228894849953785
0.0919848796791744,0.13963308041538924,-0.10193715159889832,0.11763762162707195,0.11265854962745825,0.2111415750468675,0.09885609477287183,-0.1698041228431619,0.09072747244299,-0.01927533062352512
0.06266790970677355,0.1434298098316391,0.02994022306501308,0.09842672868048813,0.1383570451185612,0.2577690929009249,0.07317531576194732,-0.14518350912454986,-0.03410029377335617,-0.017478461751902243
0.010543641154233287,-0.08039985160825328,0.0020256984623014136,0.05965833221075861,-0.1093752684240396,-0.1294118305812214,0.0018453308091474724,-0.1385572276105576,0.07870349280484899,-0.027108593998373842
0.029825860843108634,-0.06874553102132623,0.029311131877062066,0.06367006315825877,-0.08792571975986914,-0.12413328721355542,-0.043281488930118274,-0.127186698361381,-0.0831227345003374,-0.010463470146220672
0.023550922610900346,-0.06332363071069601,0.031697979292952407,0.06606366446613157,-0.0879742806402646,-0.12453884042855796,-0.04505059074704106,-0.13291791431656608,-0.07938213591200613,-0.010598854424445235
0.03126202044753313,-0.07635999550527864,-0.04157951491258435,0.07785154480065132,-0.09207126311039342,-0.10998696746265066,-0.030446593341408087,-0.14360835081745188,-0.06553352296012664,-0.01186109078338189
0.029234429396500877,-0.06611704655106103,-0.10084377113651308,0.07330304159440851,-0.097171610635386,-0.11662388785871501,-0.03402955571483363,-0.1490864105087128,-0.06075504311580101,-0.01586022996831899
0.053840254916420124,-0.07581675002574302,-0.0204566681057058,0.08139820363136392,-0.08400207868417986,-0.15069469683475065,0.04235412232927648,-0.17595342250501672,-0.042530867860012936,-0.011380952448271094
0.05234898187372965,-0.06732493037225892,-0.03652152929777102,0.07851294944617376,-0.08474608381687726,-0.15305949657929868,0.05197446948744258,-0.1757183162781018,-0.0373514177521888,-0.011699531696111647
0.0462384115988518,0.21830547467536657,0.11046562370494385,0.04480941780764809,0.03099249195235076,-0.06603191485535402,0.025570772088995868,0.24788171091238811,0.127766683480108,-0.0049429152092292285
0.06832406006751968,0.17704674697895323,0.005089045420813986,0.03382551048620015,-3.25385851095762e-05,-0.06354546858639273,-0.15919729333014668,0.11670428644500945,-0.008787185880802528,-0.011815237029977043
0.0251055159424938,0.17413325713637567,0.07420024936897962,0.03229502342399721,0.0020479797567249138,-0.061440371511993615,-0.07372745572887203,0.14701372350834893,-0.028182832916973006,-0.008988478517486504
0.026009386683751756,0.21800338965982968,0.06775743142940738,0.03670125600721625,0.01240845267704702,-0.07278438844001808,0.019998170027048165,0.23555345619848336,-0.03436430658678366,-0.008129250744591612
-0.0014398961361945985,0.1755452460759808,0.00424543183898021,0.03326217855941996,-0.0009037049435830229,-0.06349999182706718,-0.1628077331753694,0.11455575279859166,-0.014054445213785878,-0.012168819367734724
-0.0014189035431356163,0.17233651284621465,0.0776616607398341,0.02352955126571552,0.006487935014412252,-0.056553180316934876,-0.07661161773875858,0.14506340351395833,-0.08085833680168235,-0.008988478517486504
0.014090470778327306,0.21587972931794513,0.07476980518045509,0.027935783848934533,0.01986669228772743,-0.06548089948919363,0.020100885131991538,0.23360313620409281,-0.07736162720726493,-0.007331567168672188
-0.010974134378496491,0.17560663838158147,0.0038884799925790635,0.031468948952216545,-0.001507130262408479,-0.06328659638739355,-0.163096220184307,0.11455575279859166,0.0010989447456392757,-0.012168819367734724
-0.0014189035431356163,0.17233651284621465,0.0776616607398341,0.02352955126571552,0.006487935014412252,-0.056553180316934876,-0.07661161773875858,0.14506340351395833,-0.08085833680168235,-0.008988478517486504
-0.07158505302586014,-0.07371842726802033,0.044592321221816986,0.06944754668635757,-0.012510455199626723,-0.26303372423785665,-0.047410262938481,-0.2157601632848121,0.10476520731382243,-0.031051194561371006
-0.09085529978712006,-0.08877560987525483,-0.05074640589538536,0.05705552330246204,-0.026553071664076562,-0.2614554846325394,-0.06631601780714039,-0.23460267595336728,-0.12804922711709182,-0.017621603586113543
-0.039777749217158535,-0.10195225389673279,-0.00507636755151882,0.15981199906339225,-0.00016311854865666678,-0.16253796405323065,0.1703010847953891,0.3102178999099743,-0.054337105779928785,0.06911656490011879
-0.04220044552752551,-0.09545826206494085,-0.14411517396958082,0.1536465320780205,0.002372730670839685,-0.1422177073466162,0.15796978568891748,0.3180537604446139,-0.07743855265706126,0.0682599290870221
-0.042087158248861424,-0.0813218718912331,0.12041374742487156,0.06465210209119007,-0.023175161289936647,-0.20352603484160384,0.015746664842802353,-0.19151750353535532,0.09027293926302835,0.03913616540415299
-0.08272858838124061,-0.07587113989222072,-0.10044090563833231,0.08703274654092942,-0.011168100548672079,-0.16600459747414345,-0.06614959628818907,-0.18732164171395405,-0.10520813247641457,0.06047377545225151
-0.059342995473996935,-0.06867489434403787,-0.1701876789650459,0.08541960044685384,-0.01909072901318437,-0.1518692452002755,0.06033121346568697,-0.21208932502830322,-0.06326401442990824,0.0593793818490919
-0.08346813476291401,-0.07020007360036656,-0.1738571348186674,0.08673126038966274,-0.004607821804843455,-0.15770952048479617,-0.07736344378607363,-0.17365993047248807,-0.07239032873059786,0.05753634661960701
-0.0596149916991176,-0.08937253360039159,0.10776224741478319,0.0643353625671187,-0.034889143478892465,-0.20197148613358798,0.02964840214070667,-0.19466416584233853,-0.07333015280930742,0.05371782947589352
-0.07269263029599278,-0.06986865309023094,-0.08877075297637226,0.09465491701683663,-0.010742449485515176,-0.1631831782454698,-0.062068275088579254,-0.17680706111889966,-0.07207274367135622,0.0619165072946319
