ContainsCereals,MeanDiurnalRange,MeanTemperatureofWettestQuarter,SoilOrganicCarbon,AnnualMeanTemperature,Longitude,CropClass,BulkDensity,Isothermality
-0.1666604061087371,-0.18426558412632305,0.20864506429457355,0.11568918537183467,0.03236305278454363,0.0860024702529069,0.049487459751338184,0.08480528159794667,-0.10999499367994048
0.10655374477473514,-0.17483176715846854,0.20066127671352274,0.11535800307798783,0.03263204180137508,0.09203249933045644,-0.017940989765090832,0.06886740748899672,-0.09019061156518603
-0.16780858085398379,-0.18426558412632305,0.20733204566803373,0.11568918537183467,0.025715083483832096,0.08350405103837645,0.011703039600805086,0.08801940044044604,-0.11616936474099485
0.11706844084297353,0.04055845032850035,0.17850916348884419,0.15479255495374658,0.04497830480353439,0.09127952334248642,0.033826361162167716,0.008534926849344667,-0.08251352585654555
0.10666663440343944,0.033274999900292854,0.17864102043418564,0.15479255495374658,0.041272071978427395,0.09075886257697571,-0.019512830550067726,-0.059336119532816416,-0.08249075014815989
0.10666663440343944,0.033274999900292854,0.17864102043418564,0.15479255495374658,0.041272071978427395,0.09075886257697571,-0.019512830550067726,-0.059336119532816416,-0.08249075014815989
0.10666663440343944,0.033274999900292854,0.17864102043418564,0.15479255495374658,0.041272071978427395,0.09075886257697571,-0.019512830550067726,-0.059336119532816416,-0.08249075014815989
0.10750152370656073,0.033274999900292854,0.17981202653219472,0.15479255495374658,0.04449751103405643,0.09075886257697571,-0.019512830550067726,-0.03153919640485437,-0.08443058872835148
0.10750152370656073,0.033274999900292854,0.17981202653219472,0.15479255495374658,0.04449751103405643,0.09075886257697571,-0.019512830550067726,-0.03153919640485437,-0.08443058872835148
0.10750152370656073,0.033274999900292854,0.17850916348884419,0.15479255495374658,0.04449751103405643,0.09746159320315176,-0.016119721855860296,0.010217586890145394,-0.08251352585654555
0.10750152370656073,0.033274999900292854,0.17850916348884419,0.15479255495374658,0.04449751103405643,0.09746159320315176,-0.016119721855860296,0.010217586890145394,-0.08251352585654555
0.10750152370656073,0.033274999900292854,0.17850916348884419,0.15479255495374658,0.04449751103405643,0.09746159320315176,-0.016119721855860296,0.010217586890145394,-0.08251352585654555
0.10750152370656073,0.033274999900292854,0.17850916348884419,0.15479255495374658,0.04449751103405643,0.09746159320315176,-0.016119721855860296,0.010217586890145394,-0.08251352585654555
0.12665917089453152,-0.18767189909268972,0.029274427533083316,0.03348885945524253,-0.06092638072141199,0.15182640580957704,0.0389833872630068,-0.036357798825317776,-0.05841334622685966
0.11709225375811874,-0.19495534952089721,0.029773396358196286,0.03348885945524253,-0.06140717449088995,0.15541586642189378,-0.016332426795517576,0.00888347637894619,-0.05649628335505374
0.15434229724485743,0.024774067700985187,0.08312331235955574,-0.04753102121674504,0.014762403270630215,0.2554497394062975,-0.0129509506136437,0.008218300558736031,0.1568313909140293
0.15434229724485743,0.026519233062681846,0.08262434353444278,-0.1029131958230384,0.014762403270630215,0.2413050075058938,-0.016876559447671944,-0.03534031460472721,0.1549143280422234
0.15434229724485743,0.026519233062681846,0.08312331235955574,-0.1029131958230384,0.014762403270630215,0.24800773813206986,-0.0129509506136437,0.008218300558736031,0.1568313909140293
0.15434229724485743,0.024774067700985187,0.08262434353444278,-0.04753102121674504,0.014762403270630215,0.2487470087801214,-0.016876559447671944,-0.03534031460472721,0.1549143280422234
0.15434229724485743,0.024774067700985187,0.08262434353444278,-0.04753102121674504,0.014762403270630215,0.2487470087801214,-0.016876559447671944,-0.03534031460472721,0.1549143280422234
0.1579354455155522,0.024774067700985187,0.08073947471414009,0.01530022177758028,0.014762403270630215,0.2554497394062975,-0.0129509506136437,0.008978576368398595,0.16084197539354303
0.1579354455155522,0.024774067700985187,0.08073947471414009,0.01530022177758028,0.014762403270630215,0.2554497394062975,-0.0129509506136437,0.008978576368398595,0.16084197539354303
-0.10630108281937566,0.19569394573893867,-0.1050166815930583,0.01818294936564372,0.03505163329976549,0.10376586903054087,-0.009047664658436672,0.07216676312132463,-0.0444626497507533
0.09165754703600174,0.15899794797061179,-0.09778090581621363,-0.1770928979565779,0.03638930831814415,0.08571716794837311,-0.01058688417782694,0.00595487546380192,-0.10046509253131489
0.08786027919965006,0.1417159312834468,-0.11407757017365361,0.028365847934670205,0.03577636140533575,0.09462252971857285,-0.010979206077523528,0.05828490325535916,-0.0818283588591176
-0.10630108281937566,0.19569394573893867,-0.1050166815930583,0.01818294936564372,0.03505163329976549,0.10376586903054087,-0.009047664658436672,0.07216676312132463,-0.0444626497507533
0.09165754703600174,0.15899794797061179,-0.09778090581621363,-0.1770928979565779,0.03638930831814415,0.08571716794837311,-0.01058688417782694,0.00595487546380192,-0.10046509253131489
0.08786027919965006,0.1417159312834468,-0.11407757017365361,0.028365847934670205,0.03577636140533575,0.09462252971857285,-0.010979206077523528,0.05828490325535916,-0.0818283588591176
-0.10630108281937566,0.19569394573893867,-0.1050166815930583,0.01818294936564372,0.03505163329976549,0.10376586903054087,-0.009047664658436672,0.07216676312132463,-0.0444626497507533
0.09165754703600174,0.15899794797061179,-0.09778090581621363,-0.1770928979565779,0.03638930831814415,0.08571716794837311,-0.01058688417782694,0.00595487546380192,-0.10046509253131489
0.08786027919965006,0.1417159312834468,-0.11407757017365361,0.028365847934670205,0.03577636140533575,0.09462252971857285,-0.010979206077523528,0.05828490325535916,-0.0818283588591176
0.1563109672038063,-0.2145238321692055,0.006288490346125754,0.04674702077365853,0.010686990940100973,0.11126590217913188,-0.016256775897778936,0.009064274916840542,-0.10014575554447501
0.1563109672038063,-0.2145238321692055,0.00578952152101279,0.04674702077365853,0.010686990940100973,0.10456317155295584,-0.020182384731807185,-0.03449434024662269,-0.10206281841628094
0.14787350924962728,0.19517525154787732,-0.004900856244643816,0.05134661429759344,0.018129072306820714,0.13298510946198924,-0.016256775897778936,0.0064162362016463225,-0.10406937791858623
0.14641274089784712,0.19517525154787732,-0.002125063427705476,0.05134661429759344,0.024668602548379506,0.1386066637491497,-0.020182384731807185,-0.04070565578136392,-0.10637106351589343
0.1306402388166151,-0.22618579443333076,-0.18917929430110822,0.11376366349476479,0.006064280432130989,0.07227997177513672,-0.014384785290420091,0.052571456352550956,0.09140122756676107
0.1506158796990371,-0.22291075496257057,-0.1677229994813143,-0.1556169414994117,0.013093785619097421,0.07632727809204849,-0.01596251286044578,-0.04120108972555661,0.08517762651102513
0.15334432414223945,-0.22870522627667728,-0.18640350148416987,0.11796806222399248,0.013093785619097421,0.07790152606229724,-0.01596251286044578,-0.04120108972555661,0.09347180746909711
0.1506158796990371,-0.22291075496257057,-0.1677229994813143,-0.1556169414994117,0.013093785619097421,0.07632727809204849,-0.01596251286044578,-0.04120108972555661,0.08517762651102513
0.1306402388166151,-0.22618579443333076,-0.18917929430110822,0.11376366349476479,0.006064280432130989,0.07227997177513672,-0.014384785290420091,0.052571456352550956,0.09140122756676107
0.1506158796990371,-0.22291075496257057,-0.1677229994813143,-0.1556169414994117,0.013093785619097421,0.07632727809204849,-0.01596251286044578,-0.04120108972555661,0.08517762651102513
